file_path,transcription
data/Cleaned_Audio_Files/(034) Mia/cat07_entry001_spk034.wav,"Megshopping ku napun, oneng asna kamal ngan."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry002_spk034.wav,Asubukan mu nang mengutang bawas?
data/Cleaned_Audio_Files/(034) Mia/cat07_entry003_spk034.wav,"Wa, sabi ku, “pweding dinan bawas nung marakal ku salwan?”"
data/Cleaned_Audio_Files/(034) Mia/cat07_entry004_spk034.wav,Sinabi da apin na ita ing presyu.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry005_spk034.wav,"Kasakit na, parati ku kasing lalawe presyu online bayu sali."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry006_spk034.wav,Yaku rin. Misan mas mura pa online kesa pisalwanan.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry007_spk034.wav,Tutu. Tatanggap la namang gcash?
data/Cleaned_Audio_Files/(034) Mia/cat07_entry008_spk034.wav,"Wa, tanggap lang gcash ampon credit cards."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry009_spk034.wav,"Awa, misan akalingwan ke ing pitaka ku anya e ku mekapamayad counter."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry010_spk034.wav,Aru! Peburen daka ban mamabayad kabalik?
data/Cleaned_Audio_Files/(034) Mia/cat07_entry011_spk034.wav,"Wa, oneng makarine. Mas masanting ing ligtas kesa keng magsisi."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry012_spk034.wav,Mekatadwa ka mesingil keng metung a bage?
data/Cleaned_Audio_Files/(034) Mia/cat07_entry013_spk034.wav,"Wa! Yaku mu naman anyang milabas a bulan, mengutang kung refund."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry014_spk034.wav,Kalambat da reng refund e.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry015_spk034.wav,Inya pin mas buri kung gumamit cash patse malyari.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry016_spk034.wav,"Patse atin kang loyalty card, mamye lang puntos ustung sali ka."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry017_spk034.wav,Tutu. Menipun kung puntus para keng libri.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry018_spk034.wav,"Maswerti ka! Kanita, apitna ke ing sweldu ku kareng gadyet."
data/Cleaned_Audio_Files/(034) Mia/cat07_entry019_spk034.wav,Susubukan ku ping mamadyet ngeni oneng e na milyari.
data/Cleaned_Audio_Files/(034) Mia/cat07_entry020_spk034.wav,Makanyan ku naman. Masanting nang magplanu kesa magisan ing pera.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry001_spk034.wav,O! Komusta naka?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry002_spk034.wav,"Mayap kumu, okupadu mu keng obra."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry003_spk034.wav,Awa yaku man. Lilibut ka ata?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry004_spk034.wav,"E masyadu, atyu kumu maralas bale."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry005_spk034.wav,"Awa, misan mas masanting magrelax."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry006_spk034.wav,Tutu! Akayabe mu la pa reng kaluguran ta kanita?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry007_spk034.wav,"Wa, mikit kami balang kadwang duminggu."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry008_spk034.wav,Awa santing! Amiss kula reng pamitipun.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry009_spk034.wav,Tuki ka keng tutuki!
data/Cleaned_Audio_Files/(034) Mia/cat08_entry010_spk034.wav,Buri ke ita. Mumunta ka kareng cafe kanita?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry011_spk034.wav,"Wa, itang malapit king park."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry012_spk034.wav,Buri ku keng lugal ayta.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry013_spk034.wav,Taimik karin at manyaman ing kape.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry014_spk034.wav,Asubukan mu ne ing bayu dang menu?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry015_spk034.wav,"Ali pa, metung mu ing oorderan ku keta."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry016_spk034.wav,"Yaku rin, e ku maglibe order."
data/Cleaned_Audio_Files/(034) Mia/cat08_entry017_spk034.wav,Lumibut tamu keng tutuking duminggu.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry018_spk034.wav,Kasaya na nita! Nanung aldo ing magsilbi ka?
data/Cleaned_Audio_Files/(034) Mia/cat08_entry019_spk034.wav,Sabadu ing masanting.
data/Cleaned_Audio_Files/(034) Mia/cat08_entry020_spk034.wav,"Awa, pabalwan daka keng detalye."
data/Cleaned_Audio_Files/(034) Mia/cat09_entry001_spk034.wav,Komusta na ka?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry002_spk034.wav,Nokarin ka makatuknang?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry003_spk034.wav,"Ot kaburi mung panigaralan ing Spanish ngeni, kaybat dareng milabas a banwa?"
data/Cleaned_Audio_Files/(034) Mia/cat09_entry004_spk034.wav,Kapilan mu araramdaman a masipag ka neng abak o neng bengi na?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry005_spk034.wav,Ninung menuru keka nung makananung maglutung manyaman a pasta?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry006_spk034.wav,Nanung klasing libru ing buri mung babasan istung ala kang gagawan?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry007_spk034.wav,Nokaring pipanganan ing pupuntalan mu neng bisa kang mangang maparas a pamangan?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry008_spk034.wav,Makananu meng sasamasan ing oras mu ban maging yang masalese agyang okupadu ka iskedyul?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry009_spk034.wav,Ot ali ka minta keng pamitipun napun? Masalese na ngan?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry010_spk034.wav,"Nokarin ka meragul, ampon makananu ya ing kayanakan mu kanita?"
data/Cleaned_Audio_Files/(034) Mia/cat09_entry011_spk034.wav,Nanung peka buri mung gagawan neng bisa kang mag-relax kaybat na ning makaba at mapagal a aldo?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry012_spk034.wav,Ninu ing taung memyeng marakal a inspirasyun king kekang bie?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry013_spk034.wav,Kapilan ka megumpisang tinukup gitara ampon makananu kalwat bayu ka mebyasa?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry014_spk034.wav,"Para keka, bakit dakal la reng tau a magkasakit sasamasan ing karelang oras?"
data/Cleaned_Audio_Files/(034) Mia/cat09_entry015_spk034.wav,Makananu ka karalas mamunduk ampong nokarin ya ing pekaburi mung dadalanan?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry016_spk034.wav,Nanung pelikula ing arekomenda mu a masayang alben king bengi?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry017_spk034.wav,Ninu ing taung tauli mung pakisabyan bayu ka matudtud nabengi?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry018_spk034.wav,Nanu la reng bage a magpasikan keka ban akabyusan mu la reng masasakit a aldo?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry019_spk034.wav,Nokarin ku kaya manakit pekamalapit a botika a makabuklat pa king oras ayni?
data/Cleaned_Audio_Files/(034) Mia/cat09_entry020_spk034.wav,Kapilan ka tauling sinubuk bayung bage?
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry001_spk035.wav,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry002_spk035.wav,"Wa, masanting ing panaun ban lumwal at magsaya."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry003_spk035.wav,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry004_spk035.wav,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry005_spk035.wav,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry006_spk035.wav,Kekami rin! Deng bulung atyu la keng dalan.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry007_spk035.wav,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry008_spk035.wav,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry009_spk035.wav,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry010_spk035.wav,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry011_spk035.wav,Buri ku nung makananu yang mas marimla ing angin balang abak.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry012_spk035.wav,"Lakwas na nung e pa matas ing aldo, presku ya."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry013_spk035.wav,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry014_spk035.wav,I kami man. Deng mangalating bage atin lang maragul a epektu.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry015_spk035.wav,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry016_spk035.wav,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry017_spk035.wav,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry018_spk035.wav,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry019_spk035.wav,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
data/Cleaned_Audio_Files/(035) Pamela/cat04_entry020_spk035.wav,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry001_spk035.wav,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry002_spk035.wav,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry003_spk035.wav,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry004_spk035.wav,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry005_spk035.wav,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry006_spk035.wav,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry007_spk035.wav,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry008_spk035.wav,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry009_spk035.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry010_spk035.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry011_spk035.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry012_spk035.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry013_spk035.wav,Maralas kaming magnipun prutas kalupa da reng mangga ampo sagin anting pagmayumu.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry014_spk035.wav,"Wa, mag stock kami naman. Metung yang masustansyang alternatibu."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry015_spk035.wav,"Neng sabadu-duminggu, aku ampo reng kapatad ku maglutu kaming cookies ampo cakes. Manyaman ing bawu ning bale."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry016_spk035.wav,"Keng bale mi, maralas kaming maglutu brownies ampo kakanan mi lang bayu ibat keng oven."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry017_spk035.wav,Miminum kung dakal a danum aldo-aldo ban manatili kung masikan.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry018_spk035.wav,Mayap a gawi yan! Susubukan ku naman pangilagan ing soft drinks.
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry019_spk035.wav,"Maralas kaming pupunta palengki para kareng sagiwang gule, karni, ampo seafood."
data/Cleaned_Audio_Files/(035) Pamela/cat05_entry020_spk035.wav,I kami mu rin. Ala nang masanting pa kareng sagiwang sangkap neng maglutu.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry001_spk035.wav,"Balang abak, sake kung dyip papunta eskwela. Parati kung mamako maranun ban pangilagan ing traffic."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry002_spk035.wav,Diyang aku. Mebyasa kung mako mas maranun o mitauli ku.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry003_spk035.wav,"Megplanu kami keng bakasyon ning pamilya mi anyang milabas a bulan, meg-book kaming flights ampo hotel maranun."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry004_spk035.wav,Mayap yan! Gewa mi ya naman ita keng milabas a summer. Mekaligtas kami keng dakal a stress.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry005_spk035.wav,Maralas maglakad ku mu papunta keng grocery. Mas mura ya kesa keng magmaneho.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry006_spk035.wav,Oyta ing gagawan ku potang e ku mamalagwa. Masanting mu naman para keng kapaligiran.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry007_spk035.wav,"Neng mauran, i tatang ku ing magdala kanaku keng eskwela uling matalusad la reng dalan"
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry008_spk035.wav,Ing kanakung tatang gagawan na naman ita. Ing pamagkomyut nung e masanting ing panaun neng misan delikadu ya.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry009_spk035.wav,"Nung munta kami kareng aliwang balen, maralas kaming sasake keng tren. Mabilis ya at atin yang masanting a babatyawan."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry010_spk035.wav,Diyang aku. Buri kung lalawen ing marangle keng awang.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry011_spk035.wav,Magbisikleta ku keng baryu mi. Masaya yang aktibidad at makasaup ya kanaku ban maging aktibo.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry012_spk035.wav,Buri ku naman ing magbisikleta. Iti ing magpakimut kanaku kabang gagawan ku ing bage-bage.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry013_spk035.wav,Maralas kaming maka seatbelt keng saken ampo helmet keng motor.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry014_spk035.wav,"Ing kaligtasan mumuna, parati. Agyang makuyad a pamaglakbe malyari yang maging mapanganib."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry015_spk035.wav,"Ing pamanyulagpo masaya ya, lalu na keng mumunang besis. Ing pamag batyo keng awang makapagmulala ya."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry016_spk035.wav,Wa! Makalawe ku mu keng awang inyang mumunang besis kung sinulapo.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry017_spk035.wav,Magagamit la reng tricycle keng pamaglakbe kareng malapit a lugar.
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry018_spk035.wav,"Wa, lalu na kareng lugal a limitadu ing transportasyun."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry019_spk035.wav,"Neng bengi, mabagal kaming magmaneho, makabuklat la reng sulu mi, at manatili kaming alertu."
data/Cleaned_Audio_Files/(035) Pamela/cat06_entry020_spk035.wav,Mas masanting ing ligtas kesa keng magsisi. Ing pamagmaneho neng bengi malyari yang maging masakit.
data/Cleaned_Audio_Files/(036) JC/cat01_entry001_spk036.wav,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
data/Cleaned_Audio_Files/(036) JC/cat01_entry002_spk036.wav,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
data/Cleaned_Audio_Files/(036) JC/cat01_entry003_spk036.wav,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
data/Cleaned_Audio_Files/(036) JC/cat01_entry004_spk036.wav,"Maralas keng  nanamnaman ing oras ku balang abak, lakwas na neng sabadu, at duminggu."
data/Cleaned_Audio_Files/(036) JC/cat01_entry005_spk036.wav,"E daka sisyan, panga alas syete y medya ning abak mamako naku ban e ku matawli king mumuna kung klasi."
data/Cleaned_Audio_Files/(036) JC/cat01_entry006_spk036.wav,"Masanting ya ita. Yaku kasi maralas kung mamaligwa, mamangan ka neng bayu ka mako?"
data/Cleaned_Audio_Files/(036) JC/cat01_entry007_spk036.wav,"Wa, magsadya ya i ima kung nasi, ebun ampong batirul kabang gagayak kami."
data/Cleaned_Audio_Files/(036) JC/cat01_entry008_spk036.wav,"Masanting yang daramdaman ita, deng abak kunaman medyu magulu la, nengkayi, e naku mamangan almusal."
data/Cleaned_Audio_Files/(036) JC/cat01_entry009_spk036.wav,"Ing atsi ku ampo yaku, sabe kaming mamangan bayu kami mako bale."
data/Cleaned_Audio_Files/(036) JC/cat01_entry010_spk036.wav,Makapasno ita. Lalakaran miyang koya ku ing papunta eskuwela.
data/Cleaned_Audio_Files/(036) JC/cat01_entry011_spk036.wav,"Parewu tamu, nang kasanting istung atin kang abe maglakad, lalu na neng abak."
data/Cleaned_Audio_Files/(036) JC/cat01_entry012_spk036.wav,"Wapen, istung atsu naku eskuwela, parewu yamu ing iskedyul: inglis, math ampo PE."
data/Cleaned_Audio_Files/(036) JC/cat01_entry013_spk036.wav,"Yaku man, kayi kayari naning klasi ku, muli naku ban magpaynawa, kayari nanita magrebyu ku kayi gawan ko deng katuldwanan ku."
data/Cleaned_Audio_Files/(036) JC/cat01_entry014_spk036.wav,"Madisiplina ka, susubukan ku naman magaral, pero malilibang ku."
data/Cleaned_Audio_Files/(036) JC/cat01_entry015_spk036.wav,"Ikwa daka keta, kayari manigaral. Sosopan ke i ma ku keng apunan"
data/Cleaned_Audio_Files/(036) JC/cat01_entry016_spk036.wav,"Keng bale mi naman, sabe-sabe kamin ngan mamangan."
data/Cleaned_Audio_Files/(036) JC/cat01_entry017_spk036.wav,"Parewu kekami, ini ing metung a peka paburitu kung keng aldo."
data/Cleaned_Audio_Files/(036) JC/cat01_entry018_spk036.wav,Kaybat apunan? Atin ka pang oras para kekang sarili?
data/Cleaned_Audio_Files/(036) JC/cat01_entry019_spk036.wav,"Ditak. mamasa kung libru, manalbe, o mamyalung ku kayabe deng kaluguran ku online."
data/Cleaned_Audio_Files/(036) JC/cat01_entry020_spk036.wav,"Masanting ya ing aldo mu ah, subukan keng tukyan ing rutina mu."
data/Cleaned_Audio_Files/(036) JC/cat02_entry001_spk036.wav,Mayap a abak! Aku y [name]. Makuswelu kung mikit-ikit tamu kening kekatang balayan.
data/Cleaned_Audio_Files/(036) JC/cat02_entry002_spk036.wav,Mayap a abak! Matula kung akilala daka. Bayu ka ba keni?
data/Cleaned_Audio_Files/(036) JC/cat02_entry003_spk036.wav,"Wa, kalilipat ku pa mu keting kasumangid bale. Aisip kung dapat magumpisa kung magpakilala kareng taung maralas ku kanyang akakit."
data/Cleaned_Audio_Files/(036) JC/cat02_entry004_spk036.wav,Masanting yang ideya yan. Deng tau keti maganaka la.
data/Cleaned_Audio_Files/(036) JC/cat02_entry005_spk036.wav,"Susubukan kung tumiman, lumawe karing mata da, ampon mangutang nung makananu ya ing aldo ning metung a tau nung akit ke keng mumunang besis."
data/Cleaned_Audio_Files/(036) JC/cat02_entry006_spk036.wav,"At ing magalang a pamanatu keng metung a tau, kalupa ning pamangamanung ""Mayap a gatpanapun"" potang lulub la keng kwartu."
data/Cleaned_Audio_Files/(036) JC/cat02_entry007_spk036.wav,"Gyang aku! Nung atin kung bisita, sisiguraduan kung saganan ku la keng pasbul at dinan kung nanu mang inuman o kanan."
data/Cleaned_Audio_Files/(036) JC/cat02_entry008_spk036.wav,Masanting yan. Makanyan ku naman gagawan. Abse ke mu naman ing  “salamat” kaybat keng akilala ing metung a tau.
data/Cleaned_Audio_Files/(036) JC/cat02_entry009_spk036.wav,"Tutu pin, lakwas na kareng mas pormal a sitwasyun, kalupa da reng pamitipun. Gagamit ka namang pormal a pamag mananu?"
data/Cleaned_Audio_Files/(036) JC/cat02_entry010_spk036.wav,"Wa. King propesyunal a lugal, mas buri kung sasabyan ing “Mayap a abak, Sir’ o kaya naman “Mayap a gatpanapun, Ma’am.”"
data/Cleaned_Audio_Files/(036) JC/cat02_entry011_spk036.wav,"Tutu pin. Potang magpakilala ku keng metung a pamitipun, malino kung sasabyan ing lagyu ku ampon pamalino ku ing kanakung tungkulan o bakit atyu ku karin."
data/Cleaned_Audio_Files/(036) JC/cat02_entry012_spk036.wav,"At king eskwela naman, maralas ku lang atwan deng mestra ku balang abak. Iti ing paralan ku para ipakit ing respetu."
data/Cleaned_Audio_Files/(036) JC/cat02_entry013_spk036.wav,Masanting ita! At nanu ing gagawan mu nung akalingwan me ing lagyu ning metung a tau kaybat meng akatagmu?
data/Cleaned_Audio_Files/(036) JC/cat02_entry014_spk036.wav,Ing tutu mu? Kutnangan ku la mung pasibayu. Kaybat subukan kung ganakan keng tutuking panaun.
data/Cleaned_Audio_Files/(036) JC/cat02_entry015_spk036.wav,Misan pakilala ku la reng kakaluguran ku keng metung at metung kareng pamitipun ban lakwas lang maging komportabli. Gagawan mu naman ita?
data/Cleaned_Audio_Files/(036) JC/cat02_entry016_spk036.wav,"Wa. At nung masalese ing pamipakilala, keraklan mililibe keng numeru ning teleponu o social media handles ban manatili kung makipag-ugnayan."
data/Cleaned_Audio_Files/(036) JC/cat02_entry017_spk036.wav,"Mayap yan! Kayi pala, neng manatu ka kareng matwa keng pamilya mu, atin kang gagawang aliwa?"
data/Cleaned_Audio_Files/(036) JC/cat02_entry018_spk036.wav,"Wa, tiru da kung dukung ditak o siklod neng mamye galang kareng makatua, lalu na kareng reunion o neng holidays."
data/Cleaned_Audio_Files/(036) JC/cat02_entry019_spk036.wav,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
data/Cleaned_Audio_Files/(036) JC/cat02_entry020_spk036.wav,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
data/Cleaned_Audio_Files/(036) JC/cat03_entry001_spk036.wav,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
data/Cleaned_Audio_Files/(036) JC/cat03_entry002_spk036.wav,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
data/Cleaned_Audio_Files/(036) JC/cat03_entry003_spk036.wav,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
data/Cleaned_Audio_Files/(036) JC/cat03_entry004_spk036.wav,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
data/Cleaned_Audio_Files/(036) JC/cat03_entry005_spk036.wav,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
data/Cleaned_Audio_Files/(036) JC/cat03_entry006_spk036.wav,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
data/Cleaned_Audio_Files/(036) JC/cat03_entry007_spk036.wav,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
data/Cleaned_Audio_Files/(036) JC/cat03_entry008_spk036.wav,Ala nang masanting pa nung ganakan itang panaung milabas at mipapangayli keng mabilug a bengi.
data/Cleaned_Audio_Files/(036) JC/cat03_entry009_spk036.wav,"Meragul kung malapit kareng pisan ku. Kalupa ming mikakapatad a mipamuklat sikretu, mamialung, at miyabe-abe pagselebran ing aldo ning kebaitan."
data/Cleaned_Audio_Files/(036) JC/cat03_entry010_spk036.wav,Ikami naman mu makanyan kami. Deng pinsan ku ampong aku atin kaming pamiyabe a anting  mikakaluguran kami kesa keng kamag-anak.
data/Cleaned_Audio_Files/(036) JC/cat03_entry011_spk036.wav,"Neng atin kung panamdaman a malungkut o e ku siguradu, pupuntalan ke i ima ku. Ing kayang payul parati yang makasaup kanaku ban sumanting ing pakiramdam ku."
data/Cleaned_Audio_Files/(036) JC/cat03_entry012_spk036.wav,Gyang aku. Deng amanu nang ima ku parati lang kailangan kung damdaman. Balamu balu na.
data/Cleaned_Audio_Files/(036) JC/cat03_entry013_spk036.wav,Parati ming sisikapan a makipag-ugnayan kareng kamag-anak a marayu. Agyang makuyad mung awus dakal ya kabaldugan.
data/Cleaned_Audio_Files/(036) JC/cat03_entry014_spk036.wav,Masanting a galo ita. Maralas kaming makipag-video call ban manatili ing pamiyabe mi.
data/Cleaned_Audio_Files/(036) JC/cat03_entry015_spk036.wav,I tatang ku metung ya kareng role model ku. Dakal ya tiru kaku tungkul keng pamagsumikap at pamagkumbaba.
data/Cleaned_Audio_Files/(036) JC/cat03_entry016_spk036.wav,"Ing kanaku mu rin. Deng aral na keng bie menatili la kaku, lalu na patungkul ban maging maganaka ampon responsabli."
data/Cleaned_Audio_Files/(036) JC/cat03_entry017_spk036.wav,"Potang sobrang stress ku, ing atsi ku maralas nang apansinan. E ya mu magsalita, gawa naku mung tsa o nanu man."
data/Cleaned_Audio_Files/(036) JC/cat03_entry018_spk036.wav,Makanyan ya naman ing koya ku. Tahimik ya mung lukluk king siping ku  nung kailangan ku.
data/Cleaned_Audio_Files/(036) JC/cat03_entry019_spk036.wav,"Ing tutu man ing pamilya ku ing meging maragul a parte nung ninu ku ngeni, nung makananu kung pakiyabayan deng aliwa, at nung makananu kung resolban ing problema."
data/Cleaned_Audio_Files/(036) JC/cat03_entry020_spk036.wav,"Agyang ali kami maralas mikakasundu, balu ku agyu ku lang asahan."
data/Cleaned_Audio_Files/(037) Shaina/cat01_entry001_spk037.wav,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
data/Cleaned_Audio_Files/(037) Shaina/cat01_entry002_spk037.wav,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
data/Cleaned_Audio_Files/(037) Shaina/cat01_entry003_spk037.wav,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
