file_path,transcription
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry020_spk013.wav,"Respetwan ku ita, ala kung sasalikut keka."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry001_spk013.wav,Pasalamat ku king dakal a suportang tinggap ku kabang daralan kung masakit a panaun.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry002_spk013.wav,"Inarap meng masalese, akakit ke."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry003_spk013.wav,"Ing pelikulang ayta, e ke asahan, ginaga ku pin."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry004_spk013.wav,"Yaku man, lakwas yang malungkut pala ita keng asahan ku."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry005_spk013.wav,Mabubusit ku ustung deng aliwang tau e la makiramdam bayu la salangsang.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry006_spk013.wav,"Ayntindyan daka, dakal bisang magsalita pero ditak la mu ding bisang makiramdam."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry007_spk013.wav,Neng ka sigasig keng pamanyaup keng kapaligiran.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry008_spk013.wav,Tatalangan ke ing dedikasyun na.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry009_spk013.wav,"Kakarug ku bayu ing interbyu, oneng masalese neman"
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry010_spk013.wav,Ikit mo? Mas preparadu ka kesa keng inisip mu.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry011_spk013.wav,Mababalisa ku tagana kareng mataung lugal.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry012_spk013.wav,"Nung makanyan, magdatun tamu keng lugar a taimik, nung makasaup ita."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry013_spk013.wav,Pagmaragul ku nung makananu kalawut ing disan mu.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry014_spk013.wav,"Dakal a salamat, dakal yang  kabaldugan neng ibat ya keka."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry015_spk013.wav,Mebigla ku keng balita. Mengaylangan kung oras ban i prosesu ita
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry016_spk013.wav,"Kwanan mu ngan ing oras a kaylangan mu, ing pagprosesu mangaylangan ya namang oras."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry017_spk013.wav,Lupa yang buysit oneng e ya bisang makisabi.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry018_spk013.wav,"Siguru, kaylangan na pang magdili-dili."
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry019_spk013.wav,Isip ku balang metung dapat atin la pang pangadwang tsansa.
data/Cleaned_Audio_Files/(013) Joaquin/cat12_entry020_spk013.wav,"Tutu, magbayu la deng tau, ampon mangalilangan yang oras ban sumulung."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry001_spk014.wav,"Megshopping ku napun, oneng asna kamal ngan."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry002_spk014.wav,Asubukan mu nang mengutang bawas?
data/Cleaned_Audio_Files/(014) Sean/cat07_entry003_spk014.wav,"Wa, sabi ku, “pweding dinan bawas nung marakal ku salwan?”"
data/Cleaned_Audio_Files/(014) Sean/cat07_entry004_spk014.wav,Sinabi da apin na ita ing presyu.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry005_spk014.wav,"Kasakit na, parati ku kasing lalawe presyu online bayu sali."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry006_spk014.wav,Yaku rin. Misan mas mura pa online kesa pisalwanan.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry007_spk014.wav,Tutu. Tatanggap la namang gcash?
data/Cleaned_Audio_Files/(014) Sean/cat07_entry008_spk014.wav,"Wa, tanggap lang gcash ampon credit cards."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry009_spk014.wav,"Awa, misan akalingwan ke ing pitaka ku anya e ku mekapamayad counter."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry010_spk014.wav,Aru! Peburen daka ban mamabayad kabalik?
data/Cleaned_Audio_Files/(014) Sean/cat07_entry011_spk014.wav,"Wa, oneng makarine. Mas masanting ing ligtas kesa keng magsisi."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry012_spk014.wav,Mekatadwa ka mesingil keng metung a bage?
data/Cleaned_Audio_Files/(014) Sean/cat07_entry013_spk014.wav,"Wa! Yaku mu naman anyang milabas a bulan, mengutang kung refund."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry014_spk014.wav,Kalambat da reng refund e.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry015_spk014.wav,Inya pin mas buri kung gumamit cash patse malyari.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry016_spk014.wav,"Patse atin kang loyalty card, mamye lang puntos ustung sali ka."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry017_spk014.wav,Tutu. Menipun kung puntus para keng libri.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry018_spk014.wav,"Maswerti ka! Kanita, apitna ke ing sweldu ku kareng gadyet."
data/Cleaned_Audio_Files/(014) Sean/cat07_entry019_spk014.wav,Susubukan ku ping mamadyet ngeni oneng e na milyari.
data/Cleaned_Audio_Files/(014) Sean/cat07_entry020_spk014.wav,Makanyan ku naman. Masanting nang magplanu kesa magisan ing pera.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry001_spk014.wav,O! Komusta naka?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry002_spk014.wav,"Mayap kumu, okupadu mu keng obra."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry003_spk014.wav,Awa yaku man. Lilibut ka ata?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry004_spk014.wav,"E masyadu, atyu kumu maralas bale."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry005_spk014.wav,"Awa, misan mas masanting magrelax."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry006_spk014.wav,Tutu! Akayabe mu la pa reng kaluguran ta kanita?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry007_spk014.wav,"Wa, mikit kami balang kadwang duminggu."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry008_spk014.wav,Awa santing! Amiss kula reng pamitipun.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry009_spk014.wav,Tuki ka keng tutuki!
data/Cleaned_Audio_Files/(014) Sean/cat08_entry010_spk014.wav,Buri ke ita. Mumunta ka kareng cafe kanita?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry011_spk014.wav,"Wa, itang malapit king park."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry012_spk014.wav,Buri ku keng lugal ayta.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry013_spk014.wav,Taimik karin at manyaman ing kape.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry014_spk014.wav,Asubukan mu ne ing bayu dang menu?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry015_spk014.wav,"Ali pa, metung mu ing oorderan ku keta."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry016_spk014.wav,"Yaku rin, e ku maglibe order."
data/Cleaned_Audio_Files/(014) Sean/cat08_entry017_spk014.wav,Lumibut tamu keng tutuking duminggu.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry018_spk014.wav,Kasaya na nita! Nanung aldo ing magsilbi ka?
data/Cleaned_Audio_Files/(014) Sean/cat08_entry019_spk014.wav,Sabadu ing masanting.
data/Cleaned_Audio_Files/(014) Sean/cat08_entry020_spk014.wav,"Awa, pabalwan daka keng detalye."
data/Cleaned_Audio_Files/(014) Sean/cat09_entry001_spk014.wav,Komusta na ka?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry002_spk014.wav,Nokarin ka makatuknang?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry003_spk014.wav,"Ot kaburi mung panigaralan ing Spanish ngeni, kaybat dareng milabas a banwa?"
data/Cleaned_Audio_Files/(014) Sean/cat09_entry004_spk014.wav,Kapilan mu araramdaman a masipag ka neng abak o neng bengi na?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry005_spk014.wav,Ninung menuru keka nung makananung maglutung manyaman a pasta?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry006_spk014.wav,Nanung klasing libru ing buri mung babasan istung ala kang gagawan?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry007_spk014.wav,Nokaring pipanganan ing pupuntalan mu neng bisa kang mangang maparas a pamangan?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry008_spk014.wav,Makananu meng sasamasan ing oras mu ban maging yang masalese agyang okupadu ka iskedyul?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry009_spk014.wav,Ot ali ka minta keng pamitipun napun? Masalese na ngan?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry010_spk014.wav,"Nokarin ka meragul, ampon makananu ya ing kayanakan mu kanita?"
data/Cleaned_Audio_Files/(014) Sean/cat09_entry011_spk014.wav,Nanung peka buri mung gagawan neng bisa kang mag-relax kaybat na ning makaba at mapagal a aldo?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry012_spk014.wav,Ninu ing taung memyeng marakal a inspirasyun king kekang bie?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry013_spk014.wav,Kapilan ka megumpisang tinukup gitara ampon makananu kalwat bayu ka mebyasa?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry014_spk014.wav,"Para keka, bakit dakal la reng tau a magkasakit sasamasan ing karelang oras?"
data/Cleaned_Audio_Files/(014) Sean/cat09_entry015_spk014.wav,Makananu ka karalas mamunduk ampong nokarin ya ing pekaburi mung dadalanan?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry016_spk014.wav,Nanung pelikula ing arekomenda mu a masayang alben king bengi?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry017_spk014.wav,Ninu ing taung tauli mung pakisabyan bayu ka matudtud nabengi?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry018_spk014.wav,Nanu la reng bage a magpasikan keka ban akabyusan mu la reng masasakit a aldo?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry019_spk014.wav,Nokarin ku kaya manakit pekamalapit a botika a makabuklat pa king oras ayni?
data/Cleaned_Audio_Files/(014) Sean/cat09_entry020_spk014.wav,Kapilan ka tauling sinubuk bayung bage?
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry001_spk015.wav,Inalben ke ing pamag albug naning aldo keng gulut na ning bunduk
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry002_spk015.wav,Kasanting daramdaman. Sana ikit ke mu naman.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry003_spk015.wav,Mabagal kung linakad pasibayu keng kwartung letratuan. Balang pinta balamu metung yang istorya
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry004_spk015.wav,Buri ke istung magsalita ya ing sining nang anti ita.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry005_spk015.wav,"Lupa yang abandunadu ing baleng ayta, atin neng tanaman keng pader, alikabuk gyang nokarin"
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry006_spk015.wav,Balamu mekalingwan yang pilang banwa
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry007_spk015.wav,"Kala-kalake ka keng basung ayan,i bat yapa kang apu ku iyan."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry008_spk015.wav,E ka mikakunu. Tatalnan keng masalese.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry009_spk015.wav,Ikit ko deng lumang letratrung akalingwan kuna.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry010_spk015.wav,Makananu kalalam naka tiran ning memorya.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry011_spk015.wav,"Inyang dinatang ne ing uran, tinikdo kumu keta."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry012_spk015.wav,"Ing bawu na ning uran, parati nakung babalik keng kakung kayanakan."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry013_spk015.wav,"Asna kasikan ing boses na, kabang babasan ne ing sulat."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry014_spk015.wav,Mabayat siguru ing panamdaman na nita.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry015_spk015.wav,"Masalusu kung milayi, ditak namu e dana agyu deng bitis ku."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry016_spk015.wav,"Kayi ali ka tinuknang, sikan ning lub ita."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry017_spk015.wav,"Anyang magkanta ya, ya mu ing ikit naning mata ku."
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry018_spk015.wav,Apin yan tutung panamdaman ning tutung prisensya.
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry019_spk015.wav,"Atyu ku king gilid na ning entabladu, mag nerbyus oneng makasadya ku"
data/Cleaned_Audio_Files/(015)  Angelica/cat13_entry020_spk015.wav,Oneng tinakbang kapa mu rin payarap.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry001_spk015.wav,"Kakagising ku pa, mengan na ka?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry002_spk015.wav,"Isipan kung lakton ngeni, bisa ka?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry003_spk015.wav,"Ala ku man gewa pepatingapun, ika tin ka?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry004_spk015.wav,Atin kung ikit a megpaganaka kanaku keka.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry005_spk015.wav,Bisa kung lumwal. Ika bisa ka naman lumwal?
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry006_spk015.wav,Akalingwan ke ing buri kung sabyan ku keka.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry007_spk015.wav,"Nakung katamad ngeni, ika man?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry008_spk015.wav,"Yaku man, sasambut ya ing pagkeran ku."
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry009_spk015.wav,Meglutu ku ngeni… ali ya masalese ing keyaryan.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry010_spk015.wav,Nang milyari? Dilukan me?
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry011_spk015.wav,Paninintunan ku ing maki talamitam keka.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry012_spk015.wav,"Yaku man, gawan taya yan keng misan."
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry013_spk015.wav,Buri ku ing anti ining aldo.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry014_spk015.wav,Matahimik ampon simpli.
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry015_spk015.wav,"Ali ku mipapatudtud kerakalan, ika man?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry016_spk015.wav,"Yaku man, asne sigla ing utak ku."
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry017_spk015.wav,"Manalbe kung pelikula ngeni, nanung alben mu ngeni?"
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry018_spk015.wav,Alben keng pasibayu itang pelikulang sinabi mu kanaku!
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry019_spk015.wav,"Ali ku bisang gumastus, oneng menakit kung buri ku."
data/Cleaned_Audio_Files/(015)  Angelica/cat14_entry020_spk015.wav,"Salwan me!, libri me ing sarili mu."
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry001_spk015.wav,Komusta na ka ngeni?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry002_spk015.wav,Mayap naku man.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry003_spk015.wav,Katsura mu.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry004_spk015.wav,Maranup ku.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry005_spk015.wav,Nokarin ka?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry006_spk015.wav,Atyu ku keng dalan.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry007_spk015.wav,Nanung pisabyan tamu?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry008_spk015.wav,Panupaya
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry009_spk015.wav,Mangan tana.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry010_spk015.wav,Matsura ing panaun.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry011_spk015.wav,Mayap a aldo!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry012_spk015.wav,Dakal a salamat!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry013_spk015.wav,Lupa kang malagu ngeni.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry014_spk015.wav,Manaya ka saguli.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry015_spk015.wav,Alang nanu man!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry016_spk015.wav,Biru mu.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry017_spk015.wav,Awsan da ka pota.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry018_spk015.wav,Masaya ku ngeni.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry019_spk015.wav,Maralas mukung apapakayli.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry020_spk015.wav,Kagigising ku pa.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry021_spk015.wav,Dakal ku gawan ngening aldo.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry022_spk015.wav,Nukarin ka ibat?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry023_spk015.wav,Mako naka ken.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry024_spk015.wav,Nanu nang oras?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry025_spk015.wav,Lukluk naka keta.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry026_spk015.wav,Tikdo kang masalese.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry027_spk015.wav,Nanung gagawan mu?
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry028_spk015.wav,"Munta tamu keta,"
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry029_spk015.wav,Ita mu.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry030_spk015.wav,Kaluguran daka.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry031_spk015.wav,Balamu alang migaganaka keka
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry032_spk015.wav,Mayap a abak!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry033_spk015.wav,Mayap a gatpanapun!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry034_spk015.wav,Mayap a bengi!
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry035_spk015.wav,Tipa ku.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry036_spk015.wav,Manik ku.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry037_spk015.wav,Mag dane kung kayli
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry038_spk015.wav,Mag dane kung wanan.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry039_spk015.wav,Mako tana.
data/Cleaned_Audio_Files/(015)  Angelica/cat15_entry040_spk015.wav,Lagwa mu.
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry001_spk017.wav,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry002_spk017.wav,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry003_spk017.wav,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry004_spk017.wav,"Maralas keng  nanamnaman ing oras ku balang abak, lakwas na neng sabadu, at duminggu."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry005_spk017.wav,"E daka sisyan, panga alas syete y medya ning abak mamako naku ban e ku matawli king mumuna kung klasi."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry006_spk017.wav,"Masanting ya ita. Yaku kasi maralas kung mamaligwa, mamangan ka neng bayu ka mako?"
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry007_spk017.wav,"Wa, magsadya ya i ima kung nasi, ebun ampong batirul kabang gagayak kami."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry008_spk017.wav,"Masanting yang daramdaman ita, deng abak kunaman medyu magulu la, nengkayi, e naku mamangan almusal."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry009_spk017.wav,"Ing atsi ku ampo yaku, sabe kaming mamangan bayu kami mako bale."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry010_spk017.wav,Makapasno ita. Lalakaran miyang koya ku ing papunta eskuwela.
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry011_spk017.wav,"Parewu tamu, nang kasanting istung atin kang abe maglakad, lalu na neng abak."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry012_spk017.wav,"Wapen, istung atsu naku eskuwela, parewu yamu ing iskedyul: inglis, math ampo PE."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry013_spk017.wav,"Yaku man, kayi kayari naning klasi ku, muli naku ban magpaynawa, kayari nanita magrebyu ku kayi gawan ko deng katuldwanan ku."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry014_spk017.wav,"Madisiplina ka, susubukan ku naman magaral, pero malilibang ku."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry015_spk017.wav,"Ikwa daka keta, kayari manigaral. Sosopan ke i ma ku keng apunan"
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry016_spk017.wav,"Keng bale mi naman, sabe-sabe kamin ngan mamangan."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry017_spk017.wav,"Parewu kekami, ini ing metung a peka paburitu kung keng aldo."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry018_spk017.wav,Kaybat apunan? Atin ka pang oras para kekang sarili?
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry019_spk017.wav,"Ditak. mamasa kung libru, manalbe, o mamyalung ku kayabe deng kaluguran ku online."
data/Cleaned_Audio_Files/(017) Crizel/cat01_entry020_spk017.wav,"Masanting ya ing aldo mu ah, subukan keng tukyan ing rutina mu."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry001_spk017.wav,Mayap a abak! Aku y [name]. Makuswelu kung mikit-ikit tamu kening kekatang balayan.
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry002_spk017.wav,Mayap a abak! Matula kung akilala daka. Bayu ka ba keni?
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry003_spk017.wav,"Wa, kalilipat ku pa mu keting kasumangid bale. Aisip kung dapat magumpisa kung magpakilala kareng taung maralas ku kanyang akakit."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry004_spk017.wav,Masanting yang ideya yan. Deng tau keti maganaka la.
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry005_spk017.wav,"Susubukan kung tumiman, lumawe karing mata da, ampon mangutang nung makananu ya ing aldo ning metung a tau nung akit ke keng mumunang besis."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry006_spk017.wav,"At ing magalang a pamanatu keng metung a tau, kalupa ning pamangamanung ""Mayap a gatpanapun"" potang lulub la keng kwartu."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry007_spk017.wav,"Gyang aku! Nung atin kung bisita, sisiguraduan kung saganan ku la keng pasbul at dinan kung nanu mang inuman o kanan."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry008_spk017.wav,Masanting yan. Makanyan ku naman gagawan. Abse ke mu naman ing  “salamat” kaybat keng akilala ing metung a tau.
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry009_spk017.wav,"Tutu pin, lakwas na kareng mas pormal a sitwasyun, kalupa da reng pamitipun. Gagamit ka namang pormal a pamag mananu?"
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry010_spk017.wav,"Wa. King propesyunal a lugal, mas buri kung sasabyan ing “Mayap a abak, Sir’ o kaya naman “Mayap a gatpanapun, Ma’am.”"
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry011_spk017.wav,"Tutu pin. Potang magpakilala ku keng metung a pamitipun, malino kung sasabyan ing lagyu ku ampon pamalino ku ing kanakung tungkulan o bakit atyu ku karin."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry012_spk017.wav,"At king eskwela naman, maralas ku lang atwan deng mestra ku balang abak. Iti ing paralan ku para ipakit ing respetu."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry013_spk017.wav,Masanting ita! At nanu ing gagawan mu nung akalingwan me ing lagyu ning metung a tau kaybat meng akatagmu?
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry014_spk017.wav,Ing tutu mu? Kutnangan ku la mung pasibayu. Kaybat subukan kung ganakan keng tutuking panaun.
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry015_spk017.wav,Misan pakilala ku la reng kakaluguran ku keng metung at metung kareng pamitipun ban lakwas lang maging komportabli. Gagawan mu naman ita?
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry016_spk017.wav,"Wa. At nung masalese ing pamipakilala, keraklan mililibe keng numeru ning teleponu o social media handles ban manatili kung makipag-ugnayan."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry017_spk017.wav,"Mayap yan! Kayi pala, neng manatu ka kareng matwa keng pamilya mu, atin kang gagawang aliwa?"
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry018_spk017.wav,"Wa, tiru da kung dukung ditak o siklod neng mamye galang kareng makatua, lalu na kareng reunion o neng holidays."
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry019_spk017.wav,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
data/Cleaned_Audio_Files/(017) Crizel/cat02_entry020_spk017.wav,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry001_spk017.wav,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry002_spk017.wav,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry003_spk017.wav,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry004_spk017.wav,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry005_spk017.wav,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry006_spk017.wav,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
data/Cleaned_Audio_Files/(017) Crizel/cat03_entry007_spk017.wav,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
