"Mayap kumu, okupadu mu keng obra.","I’ve been good, just busy with work.",
Awa yaku man. Lilibut ka ata?,"Yeah, same here. Have you been going out lately?",
"E masyadu, atyu kumu maralas bale.","Not much, I’ve mostly stayed at home.",
"Awa, misan mas masanting magrelax.",Makes sense. Sometimes it’s nice to just relax.,
Tutu! Akayabe mu la pa reng kaluguran ta kanita?,True! Do you still hang out with our old friends?,
"Wa, mikit kami balang kadwang duminggu.","Yes, we meet up every other weekend.",
Awa santing! Amiss kula reng pamitipun.,That’s great! I miss those small gatherings.,
Tuki ka keng tutuki!,You should join us next time!,
Buri ke ita. Mumunta ka kareng cafe kanita?,I’d love to. Do you still go to the same café?,
"Wa, itang malapit king park.","Yes, the one near the park.",
Buri ku keng lugal ayta.,I like that place.,
Taimik karin at manyaman ing kape.,It’s quiet and the coffee’s really good.,
Asubukan mu ne ing bayu dang menu?,Have you tried their new menu yet?,
"Ali pa, metung mu ing oorderan ku keta.","Not yet, I always order the same thing.",
"Yaku rin, e ku maglibe order.","Same here, I never change my order.",
Lumibut tamu keng tutuking duminggu.,We should go together next week.,
Kasaya na nita! Nanung aldo ing magsilbi ka?,That sounds fun! What day works for you?,
Sabadu ing masanting.,Saturday would be perfect.,
"Awa, pabalwan daka keng detalye.","Okay, I’ll message you the details.",
Komusta na ka?,How are you?,
Nokarin ka makatuknang?,Where do you live?,
"Ot kaburi mung panigaralan ing Spanish ngeni, kaybat dareng milabas a banwa?","Why are you interested in learning Spanish now, after all these years?",
Kapilan mu araramdaman a masipag ka neng abak o neng bengi na?,When do you usually feel the most productive—morning or late at night?,
Ninung menuru keka nung makananung maglutung manyaman a pasta?,Who taught you how to cook such delicious pasta?,
Nanung klasing libru ing buri mung babasan istung ala kang gagawan?,What kind of books do you enjoy reading in your free time?,
Nokaring pipanganan ing pupuntalan mu neng bisa kang mangang maparas a pamangan?,Which restaurant do you usually go to when you're craving something spicy?,
Makananu meng sasamasan ing oras mu ban maging yang masalese agyang okupadu ka iskedyul?,How do you manage to stay so organized with such a busy schedule?,
Ot ali ka minta keng pamitipun napun? Masalese na ngan?,Why didn’t you attend the meeting yesterday? Everything okay?,
"Nokarin ka meragul, ampon makananu ya ing kayanakan mu kanita?","Where did you grow up, and how was your childhood there?",
Nanung peka buri mung gagawan neng bisa kang mag-relax kaybat na ning makaba at mapagal a aldo?,"What’s your favorite way to unwind after a long, stressful day?",
Ninu ing taung memyeng marakal a inspirasyun king kekang bie?,Who's someone that has inspired you a lot in your life?,
Kapilan ka megumpisang tinukup gitara ampon makananu kalwat bayu ka mebyasa?,"When did you start learning to play the guitar, and how long did it take?",
"Para keka, bakit dakal la reng tau a magkasakit sasamasan ing karelang oras?",Why do you think people struggle with time management so much?,
Makananu ka karalas mamunduk ampong nokarin ya ing pekaburi mung dadalanan?,"How often do you go hiking, and where’s your favorite trail?",
Nanung pelikula ing arekomenda mu a masayang alben king bengi?,Which movie would you recommend for a fun night watch?,
Ninu ing taung tauli mung pakisabyan bayu ka matudtud nabengi?,Who was the last person you talked to before going to sleep last night?,
Nanu la reng bage a magpasikan keka ban akabyusan mu la reng masasakit a aldo?,What motivates you to keep pushing through hard days?,
Nokarin ku kaya manakit pekamalapit a botika a makabuklat pa king oras ayni?,Where can I find the nearest pharmacy that's still open at this hour?,
Kapilan ka tauling sinubuk bayung bage?,When was the last time you tried something completely new?,
Atyu naka keng mall?,Are you already at the mall?,
"Ali pa, maglakad ku ibat  keng bus stop ngeni.","Not yet, I’m walking from the bus stop now.",
Sanung pasbul ing gagamitan mu?,Which entrance are you going to use?,
"Ita keng malapit food court, mas malapit ya.","The one near the food court, it’s closer.",
"Sige, panenayan daka keng escalator.","Okay, I’ll wait for you at the escalator.",
Ibat ka keng bandang pangulu o bandang mauli?,Are you coming from the north side or south side?,
"Ibat ku keng mauli, malala ya ing trapik.","From the south side, traffic was bad.",
Akikit me ing fountain keng libutad?,Do you see the fountain in the center?,
"Wa, limpasan ku ne ngeni.","Yes, I’m walking past it now.",
"Likoru ka king wanan kaybat ning fountain, atyu ya ing escalator karin.","Turn right after the fountain, the escalator is there.",
"Ikwa ku ne, mukyat naku kanyan.","Got it, I’m heading up now.",
Atsu na ka pin keng kadwang palapag?,Are you on the second floor already?,
"Wa, makatuknang ku malapit keng bookstore.","Yes, I’m standing near the bookstore.",
"Sige, lumakad naku papunta ken.","Okay, I’ll walk towards you.",
Akikit mu kung menibat keng kayli?,Can you see me coming from the left side?,
"Ali pa, lalawen kula reng tau.","Not yet, I’m checking the crowd.",
Pepepe ku ngeni ban akakit mu ku.,I’m waving my hand now so you can see me.,
Ayta pala ika! Lumapit naku.,There you are! I’ll move closer.,
Lumakad tamu diretsu keng food court.,Let’s walk straight to the food court.,
Atyu ya mu keng wanan.,It’s just over to the right.,
Malyari meng pakidwag kanaku ing charger keng lamesa? Kaylangan keng i-charge ing selpon ku ngeni.,Could you pass me the charger on the table? I need to charge my phone right now.,
"O sige, oini na. Pakisabi mu namu kaku nung atin ka pang kailangan.","Sure, here you go. Let me know if you need anything else.",
"E me kakalingwang isara ing pasbul kalako mu, lalu na nung alang tau keng bale.","Don’t forget to lock the door when you leave, especially if no one’s home.",
"Uwa, siguraduan kung maka sara ya, salamat keng paganaka",Got it. I’ll make sure to lock it. Thanks for the reminder.,
Malyari mukung sopan ipanik deng bag areni? Milalu la kasi mabayat para kanaku.,Can you help me carry these bags upstairs? They’re a bit heavy for me alone.,
Alang problema. Ibwat ko deng aliwa ban mas maligwa keka.,No problem. I’ll carry some so it’s easier for you.,
Malyari meng i-email ing report kanaku bayu miras alas singku? Bantang a-review ke pa bayu ing pulung.,Please email me the report before 5 PM so I can review it before the meeting.,
"Awa sige, ibie ke keka bayu ita. Sana makasaup ya keka king pulung.","Sure, I’ll send it before then. Hope it helps during the meeting.",
"Panayan muku keng arap, kwanan kemu ing jacket ku kayi lumwal nku.",Wait for me at the entrance—I’ll just grab my jacket and be right out.,
"E ka mamaligwa, panenayan daka keni",No rush. I’ll wait here.,
Malyari meng palino pasibayu ing sinabi mu? Ali ke kasi ikwa nung nanung buri mung sabyan.,Could you explain what you said again? I didn’t really understand what you meant.,
O sige. Sabyan keng mas malino keka ngeni,Of course. I’ll make it clearer this time.,
Tuknang kapa mag-scroll tsaka ka makiramdam. Atin kung sabyang maulaga.,Stop scrolling for a moment and listen.I need to tell you something important,
"Ay, panupaya.  Makiramdam naku, nanu ya ing sabyan mu?","Oh, sorry. I’m listening now. What is it?",
"Malyaring bagalan me ing pamagasalita mu ban antindyan daka, ali ke mumunang lengguwahe ing Inglis.",Please speak slowly so I can understand. English isn’t my first language.,
"Ah, uwa.. Bagalan kuna. Pasensya naka ne.","Ah, got it. I’ll slow down, sorry about that.",
"Paganaka mu kanaku a tugtugan ko deng tanaman bukas abak, pota langi no naman.","Remind me to water the plants tomorrow morning, or they’ll dry out again.",
Alang problema. Mumunang sabyan ku keka ita kinabukasan,No worries. I’ll remind you first thing tomorrow.,
"Sabyan mu ing tutu kanaku, mas buri kung damdaman direkta ing tutu.",Just be honest with me. I’d rather hear the truth directly.,
"Respetwan ku ita, ala kung sasalikut keka.",I respect that. I won’t keep anything from you.,
Pasalamat ku king dakal a suportang tinggap ku kabang daralan kung masakit a panaun.,I feel incredibly grateful for all the support during those hard times.,
"Inarap meng masalese, akakit ke.","You handled it well, it really shows.",
"Ing pelikulang ayta, e ke asahan, ginaga ku pin.","That movie caught me off guard,I actually cried.",
"Yaku man, lakwas yang malungkut pala ita keng asahan ku.",Same here. It was more emotional than I expected,
Mabubusit ku ustung deng aliwang tau e la makiramdam bayu la salangsang.,It frustrates me when people don’t listen before jumping in.,
"Ayntindyan daka, dakal bisang magsalita pero ditak la mu ding bisang makiramdam.","I understand. Everyone wants to be heard, but few want to listen.",
Neng ka sigasig keng pamanyaup keng kapaligiran.,She’s so passionate about helping the environment.,
Tatalangan ke ing dedikasyun na.,I admire that kind of dedication.,
"Kakarug ku bayu ing interbyu, oneng masalese neman","I was nervous before the interview, but it went well.",
Ikit mo? Mas preparadu ka kesa keng inisip mu.,See? You were more prepared than you thought.,
Mababalisa ku tagana kareng mataung lugal.,Crowded places really make me anxious.,
"Nung makanyan, magdatun tamu keng lugar a taimik, nung makasaup ita.","Then let’s stay somewhere quiet, if that helps.",
Pagmaragul ku nung makananu kalawut ing disan mu.,I’m really proud of how far you’ve come.,
"Dakal a salamat, dakal yang  kabaldugan neng ibat ya keka.","Thank you, it means a lot coming from you.",
Mebigla ku keng balita. Mengaylangan kung oras ban i prosesu ita,"The news shocked me, I needed time to process it.",
"Kwanan mu ngan ing oras a kaylangan mu, ing pagprosesu mangaylangan ya namang oras.",Take all the time you need. Processing takes time too.,
Lupa yang buysit oneng e ya bisang makisabi.,She looked upset but didn’t want to talk.,
"Siguru, kaylangan na pang magdili-dili.",Maybe she just needed to be alone.,
Isip ku balang metung dapat atin la pang pangadwang tsansa.,I think everyone deserves another chance.,
"Tutu, magbayu la deng tau, ampon mangalilangan yang oras ban sumulung.","True. People change, and growth takes times",
Inalben ke ing pamag albug naning aldo keng gulut na ning bunduk,I watched the sunset behind the mountains.,
Kasanting daramdaman. Sana ikit ke mu naman.,That sounds beautiful. I wish I saw it too.,
Mabagal kung linakad pasibayu keng kwartung letratuan. Balang pinta balamu metung yang istorya,I walked slowly through the gallery. Every painting felt like a story.,
Buri ke istung magsalita ya ing sining nang anti ita.,I love when art speaks like that.,
"Lupa yang abandunadu ing baleng ayta, atin neng tanaman keng pader, alikabuk gyang nokarin","That house looked abandoned, plants on the walls, dust everywhere.",
Balamu mekalingwan yang pilang banwa,Like it’s been forgotten for years.,
"Kala-kalake ka keng basung ayan,i bat yapa kang apu ku iyan.","Be careful with that glass, it’s from my grandmother.",
E ka mikakunu. Tatalnan keng masalese.,"Don’t worry, I’ll handle it gently.",
Ikit ko deng lumang letratrung akalingwan kuna.,I found old photos in a box I forgot I had.,
Makananu kalalam naka tiran ning memorya.,How deep did the memory hit you?,
"Inyang dinatang ne ing uran, tinikdo kumu keta.","When the rain came, I just stood there.",
"Ing bawu na ning uran, parati nakung babalik keng kakung kayanakan.",That smell always takes me back to my childhood.,
"Asna kasikan ing boses na, kabang babasan ne ing sulat.",He read the letter out loud.,
Mabayat siguru ing panamdaman na nita.,They must have been tense.,
"Masalusu kung milayi, ditak namu e dana agyu deng bitis ku.","I ran so hard, my legs almost gave up",
"Kayi ali ka tinuknang, sikan ning lub ita.",And you didn’t stop. That’s grit.,
"Anyang magkanta ya, ya mu ing ikit naning mata ku.","When she sang, my eyes only looked at her.",
Apin yan tutung panamdaman ning tutung prisensya.,That’s what real presence feels like.,
"Atyu ku king gilid na ning entabladu, mag nerbyus oneng makasadya ku","I stood at the edge of the stage, nervous but ready",
Oneng tinakbang kapa mu rin payarap.,And you stepped forward anyway.,
"Kakagising ku pa, mengan na ka?","I just woke up, did you already eat?",
"Isipan kung lakton ngeni, bisa ka?",I’m thinking of skipping today. You in?,
"Ala ku man gewa pepatingapun, ika tin ka?",I haven’t done anything all day. What about you?,
Atin kung ikit a megpaganaka kanaku keka.,I saw something that reminded me of you.,
Bisa kung lumwal. Ika bisa ka naman lumwal?,I want to go out. You feel like going somewhere?,
Akalingwan ke ing buri kung sabyan ku keka.,I forgot what I was going to say to you.,
"Nakung katamad ngeni, ika man?",I’ve been so lazy lately. How about you?,
"Yaku man, sasambut ya ing pagkeran ku.",Same here. My bed is winning,
Meglutu ku ngeni… ali ya masalese ing keyaryan.,I tried cooking today... It didn't turn out good.,
Nang milyari? Dilukan me?,What happened? Did it bun?,
Paninintunan ku ing maki talamitam keka.,I miss just talking with you.,
"Yaku man, gawan taya yan keng misan.",Me too. We should do that soon.,
Buri ku ing anti ining aldo.,I like days like this,
Matahimik ampon simpli.,Quiet and simple.,
"Ali ku mipapatudtud kerakalan, ika man?",I can’t sleep lately. You too?,
"Yaku man, asne sigla ing utak ku.",Same. My brain’s just too loud.,
"Manalbe kung pelikula ngeni, nanung alben mu ngeni?",I'm watching a movie right now. What are you watching now?,
Alben keng pasibayu itang pelikulang sinabi mu kanaku!,I'm rewatching that show you told me about!,
"Ali ku bisang gumastus, oneng menakit kung buri ku.","I’m trying not to spend, but I saw something I want.",
"Salwan me!, libri me ing sarili mu.",Buy it! Treat yourself.,
Komusta na ka ngeni?,How are you today?,
Mayap naku man.,I’m doing fine.,
Katsura mu.,You’re so ugly.,
Maranup ku.,I’m hungry.,
Nokarin ka?,Where are you?,
Atyu ku keng dalan.,I’m on the way.,
Nanung pisabyan tamu?,What should we talk about?,
Panupaya,I’m sorry.,
Mangan tana.,Let’s eat.,
Matsura ing panaun.,The weather is bad.,
Mayap a aldo!,Have a good day!,
Dakal a salamat!,Thank you very much!,
Lupa kang malagu ngeni.,You look so beautiful today.,
Manaya ka saguli.,Wait a second.,
Alang nanu man!,You’re welcome!,
Biru mu.,Just kidding.,
Awsan da ka pota.,I’ll call you back later.,
Masaya ku ngeni.,I feel happy today.,
Maralas mukung apapakayli.,You always make me smile.,
Kagigising ku pa.,I just woke up.,
Dakal ku gawan ngening aldo.,I got a lot to do today.,
Nukarin ka ibat?,Where were you from?,
Mako naka ken.,Get out of there!,
Nanu nang oras?,What time is it?,
Lukluk naka keta.,Go sit over there.,
Tikdo kang masalese.,Stand up straight.,
Nanung gagawan mu?,What are you doing,
"Munta tamu keta,",Let’s go over there.,
Ita mu.,That’s it.,
Kaluguran daka.,I love you.,
Balamu alang migaganaka keka,Like no one is worrying about you,
Mayap a abak!,Good morning!,
Mayap a gatpanapun!,Good afternoon!,
Mayap a bengi!,Good evening!,
Tipa ku.,I’m going down.,
Manik ku.,I’m going up.,
Mag dane kung kayli,I’m going left.,
Mag dane kung wanan.,I’m going right.,
Mako tana.,Let’s go.,
Lagwa mu.,Can you go faster?,
,,
,,
,,
,"Yeah, we stock up too. It’s a healthy alternative.",
,,
,,
,,
,,
,"On weekends, my siblings and I bake cookies and cakes. The house smells amazing.",
,,
,,
,,
,,
,,
,"In our home, we usually bake brownies and eat them fresh from the oven.",
,,
,,
,,
,,
,I drink a lot of water everyday to stay healthy.,
,,
,,
,,
,,
,,
,That’s a good habit! I try to skip soft drinks too.,
,,
,,
,,
,,
,,
,"We go to the market a lot for fresh veggies, meat, and seafood.",
,,
,,
,,
,,
,,
,Us too. Nothing beats fresh ingredients when cooking.,
,,
,,
,,
,,
,,
,"Every morning, I ride the jeepney to school. I always leave early to avoid traffic.",
,,
,,
,,
,,
,Same here. I’ve learned to leave earlier or I’ll end up late.,
,,
,,
,,
,,
,,
,,
,"We planned our family vacation months ago, booked our flights and hotel early.",
,,
,,
,,
,,
,Nice! We did that too last summer. It saved us a lot of stress.,
,,
,,
,,
,,
,I usually just walk to the grocery store. It’s cheaper than driving.,
,,
,,
,,
,,
,That’s what I do when I’m not in a rush. Good for the environment too.,
,,
,,
,,
,,
,"When it rains, my dad drives me to school since the streets get slippery",
,,
,,
,,
,,
,My dad does that too. Commuting during bad weather is sometimes dangerous.,
,,
,,
,,
,,
,"When we travel to other cities, we usually take the train. It’s fast and has a scenic view.",
,,
,,
,,
,,
,Same here. I love watching the countryside through the window.,
,,
,,
,,
,,
,I bike around our village. It’s fun and helps me stay active.,
,,
,,
,,
,,
,I like biking too. It gets me moving while getting things done.,
,,
,,
,,
,,
,We always wear seatbelts in the car and helmets on the motorbike.,
,,
,,
,,
,,
,"Safety first, always. Even short rides can be risky.",
,,
,,
,,
,,
,,
,,
,"Flying is fun, especially the first time. Looking out the window feels amazing.",
,,
,,
,,
,,
,Yes! I was only looking at the window the first time I flew.,
,,
,,
,,
,,
,Tricycles are super useful for travelling to nearby places.,
,,
,,
,,
,,
,"Yeah, especially in places with limited transport options.",
,,
,,
,,
,,
,,
,"At night, we drive slowly, keep our headlights on, and stay alert.",
,,
,,
,,
,,
,Better safe than sorry. Night driving can be tricky.,
,,
,,
,,
,,
,,
,,
,,
,"I went shopping yesterday, but everything was so expensive.",
,,
,,
,,
,,
,Did you try asking for a discount?,
,,
,,
,,
,,
,"Yeah, I asked, ""Can you give me a discount if I buy a lot?""",
,,
,,
,,
,,
,They said the prices were already final.,
,,
,,
,,
,,
,That’s frustrating. I usually check prices online before buying.,
,,
,,
,,
,,
,Same here. Sometimes online is even cheaper than stores.,
,,
,,
,,
,,
,,
,True. Do they at least accept gcash?,
,,
,,
,,
,,
,"Yes, they accept both gcash and credit cards.",
,,
,,
,,
,,
,"That’s good. One time, I forgot my wallet so couldn’t pay at the counter.",
,,
,,
,,
,,
,Oh no! Did they let you return later to pay?,
,,
,,
,,
,,
,"Yeah, but it was embarrassing. Better safe than sorry.",
,,
,,
,,
,,
,Have you ever been charged twice for the same item?,
,,
,,
,,
,,
,"Yes! It happened to me last month, I had to ask for a refund.",
,,
,,
,,
,,
,"Refunds can take so long, though.",
,,
,,
,,
,,
,That’s why I prefer using cash when possible.,
,,
,,
,,
,,
,"But if you use a loyalty card, you get points for every purchase.",
,,
,,
,,
,,
,That’s true. I actually saved up enough points to get a free item.,
,,
,,
,,
,,
,,
,"Lucky you! Last time, I spent almost half my paycheck on gadgets.",
,,
,,
,,
,,
,I’m trying to stick to a budget this month so that doesn’t happen again.,
,,
,,
,,
,,
,Same here. Better to plan than run out of money.,
,,
,,
,,
,,
,,
,,
,,
,Hey! How have you been?,
,,
,,
,,
,,
,"I’ve been good, just busy with work.",
,,
,,
,,
,,
,"Yeah, same here. Have you been going out lately?",
,,
,,
,,
,,
,"Not much, I’ve mostly stayed at home.",
,,
,,
,,
,,
,Makes sense. Sometimes it’s nice to just relax.,
,,
,,
,,
,,
,True! Do you still hang out with our old friends?,
,,
,,
,,
,,
,"Yes, we meet up every other weekend.",
,,
,,
,,
,,
,That’s great! I miss those small gatherings.,
,,
,,
,,
,,
,,
,You should join us next time!,
,,
,,
,,
,,
,I’d love to. Do you still go to the same café?,
,,
,,
,,
,,
,"Yes, the one near the park.",
,,
,,
,,
,,
,I like that place.,
,,
,,
,,
,,
,It’s quiet and the coffee’s really good.,
,,
,,
,,
,,
,Have you tried their new menu yet?,
,,
,,
,,
,,
,"Not yet, I always order the same thing.",
,,
,,
,,
,,
,"Same here, I never change my order.",
,,
,,
,,
,,
,We should go together next week.,
,,
,,
,,
,,
,That sounds fun! What day works for you?,
,,
,,
,,
,,
,Saturday would be perfect.,
,,
,,
,,
,,
,"Okay, I’ll message you the details.",
,,
,,
,,
,,
,,
,How are you?,
,,
,,
,,
,,
,Where do you live?,
,,
,,
,,
,,
,"Why are you interested in learning Spanish now, after all these years?",
,,
,,
,,
,,
,When do you usually feel the most productive—morning or late at night?,
,,
,,
,,
,,
,Who taught you how to cook such delicious pasta?,
,,
,,
,,
,,
,What kind of books do you enjoy reading in your free time?,
,,
,,
,,
,,
,,
,Which restaurant do you usually go to when you're craving something spicy?,
,,
,,
,,
,,
,How do you manage to stay so organized with such a busy schedule?,
,,
,,
,,
,,
,Why didn’t you attend the meeting yesterday? Everything okay?,
,,
,,
,,
,,
,"Where did you grow up, and how was your childhood there?",
,,
,,
,,
,,
,"What’s your favorite way to unwind after a long, stressful day?",
,,
,,
,,
,,
,Who's someone that has inspired you a lot in your life?,
,,
,,
,,
,,
,"When did you start learning to play the guitar, and how long did it take?",
,,
,,
,,
,,
,Why do you think people struggle with time management so much?,
,,
,,
,,
,,
,"How often do you go hiking, and where’s your favorite trail?",
,,
,,
,,
,,
,Which movie would you recommend for a fun night watch?,
,,
,,
,,
,,
,Who was the last person you talked to before going to sleep last night?,
,,
,,
,,
,,
,What motivates you to keep pushing through hard days?,
,,
,,
,,
,,
,,
,Where can I find the nearest pharmacy that's still open at this hour?,
,,
,,
,,
,,
,,
,When was the last time you tried something completely new?,
,,
,,
,,
,,
,,
,,
,,
,Are you already at the mall?,
,,
,,
,,
,,
,"Not yet, I’m walking from the bus stop now.",
,,
,,
,,
,,
,Which entrance are you going to use?,
,,
,,
,,
,,
,"The one near the food court, it’s closer.",
,,
,,
,,
,"Okay, I’ll wait for you at the escalator.",
,,
,,
,,
,,
,Are you coming from the north side or south side?,
,,
,,
,,
,,
,"From the south side, traffic was bad.",
,,
,,
,,
,,
,Do you see the fountain in the center?,
,,
,,
,,
,,
,"Yes, I’m walking past it now.",
,,
,,
,,
,,
,"Turn right after the fountain, the escalator is there.",
,,
,,
,,
,,
,"Got it, I’m heading up now.",
,,
,,
,,
,,
,Are you on the second floor already?,
,,
,,
,,
,,
,"Yes, I’m standing near the bookstore.",
,,
,,
,,
,,
,"Okay, I’ll walk towards you.",
,,
,,
,,
,,
,Can you see me coming from the left side?,
,,
,,
,,
,,
,"Not yet, I’m checking the crowd.",
,,
,,
,,
,,
,I’m waving my hand now so you can see me.,
,,
,,
,,
,,
,There you are! I’ll move closer.,
,,
,,
,,
,,
,Let’s walk straight to the food court.,
,,
,,
,,
,,
,It’s just over to the right.,
,,
,,
,,
,,
,,
,Could you pass me the charger on the table? I need to charge my phone right now.,
,,
,,
,,
,,
,,
,"Sure, here you go. Let me know if you need anything else.",
,,
,,
,,
,,
,,
,"Don’t forget to lock the door when you leave, especially if no one’s home.",
,,
,,
,,
,,
,,
,Got it. I’ll make sure to lock it. Thanks for the reminder.,
,,
,,
,,
,,
,,
,Can you help me carry these bags upstairs? They’re a bit heavy for me alone.,
,,
,,
,,
,,
,,
,No problem. I’ll carry some so it’s easier for you.,
,,
,,
,,
,,
,,
,Please email me the report before 5 PM so I can review it before the meeting.,
,,
,,
,,
,,
,"Sure, I’ll send it before then. Hope it helps during the meeting.",
,,
,,
,,
,,
,,
,Wait for me at the entrance—I’ll just grab my jacket and be right out.,
,,
,,
,,
,,
,,
,No rush. I’ll wait here.,
,,
,,
,,
,,
,,
,Could you explain what you said again? I didn’t really understand what you meant.,
,,
,,
,Of course. I’ll make it clearer this time.,
,,
,,
,,
,,
,,
,Stop scrolling for a moment and listen.I need to tell you something important,
,,
,,
,,
,,
,,
,"Oh, sorry. I’m listening now. What is it?",
,,
,,
,,
,,
,Please speak slowly so I can understand. English isn’t my first language.,
,,
,,
,,
,,
,,
,"Ah, got it. I’ll slow down, sorry about that.",
,,
,,
,,
,,
,,
,"Remind me to water the plants tomorrow morning, or they’ll dry out again.",
,,
,,
,,
,,
,,
,No worries. I’ll remind you first thing tomorrow.,
,,
,,
,,
,,
,,
,Just be honest with me. I’d rather hear the truth directly.,
,,
,,
,,
,,
,,
,,
,I respect that. I won’t keep anything from you.,
,,
,,
,,
,,
,,
,,
,,
,I feel incredibly grateful for all the support during those hard times.,
,,
,,
,,
,,
,"You handled it well, it really shows.",
,,
,,
,,
,,
,"That movie caught me off guard,I actually cried.",
,,
,,
,,
,,
,Same here. It was more emotional than I expected.,
,,
,,
,,
,,
,It frustrates me when people don’t listen before jumping in.,
,,
,,
,,
,,
,"I understand. Everyone wants to be heard, but few want to listen.",
,,
,,
,,
,,
,She’s so passionate about helping the environment.,
,,
,,
,,
,,
,I admire that kind of dedication.,
,,
,,
,,
,,
,"I was nervous before the interview, but it went well.",
,,
,,
,,
,,
,See? You were more prepared than you thought.,
,,
,,
,,
,,
,Crowded places really make me anxious.,
,,
,,
,,
,,
,"Then let’s stay somewhere quiet, if that helps.",
,,
,,
,,
,,
,I’m really proud of how far you’ve come.,
,,
,,
,,
,,
,"Thank you, it means a lot coming from you.",
,,
,,
,,
,,
,,
,"The news shocked me, I needed time to process it.",
,,
,,
,,
,,
,Take all the time you need. Processing takes time too.,
,,
,,
,,
,,
,She looked upset but didn’t want to talk.,
,,
,,
,,
,Maybe she just needed to be alone.,
,,
,,
,,
,I think everyone deserves another chance.,
,,
,,
,,
,,
,"True. People change, and growth takes time.",
,,
,,
,,
,,
,,
,,
,I watched the sunset behind the mountains.,
,,
,,
,,
,That sounds beautiful. I wish I saw it too.,
,,
,,
,,
,,
,I walked slowly through the gallery. Every painting felt like a story.,
,,
,,
,,
,,
,,
,I love when art speaks like that.,
,,
,,
,,
,,
,"That house looked abandoned, plants on the walls, dust everywhere.",
,,
,,
,,
,,
,Like it’s been forgotten for years.,
,,
,,
,,
,,
,"Be careful with that glass, it’s from my grandmother.",
,,
,,
,,
,,
,"Don’t worry, I’ll handle it gently.",
,,
,,
,,
,,
,I found old photos in a box I forgot I had.,
,,
,,
,,
,,
,How deep did the memory hit you?,
,,
,,
,,
,,
,"When the rain came, I just stood there.",
,,
,,
,,
,,
,That smell always takes me back to my childhood.,
,,
,,
,,
,,
,He read the letter out loud.,
,,
,,
,,
,,
,The must have been tense,
,,
,,
,,
,"I ran so hard, my legs almost gave up",
,And you didn’t stop. That’s grit.,
,"When she sang, my eyes only looked at her.",
,That’s what real presence feels like.,
,"I stood at the edge of the stage, nervous but ready",
,And you stepped forward anyway.,
,"I just woke up, did you already eat?",
,I’m thinking of skipping today. You in?,
,I haven’t done anything all day. What about you?,
,I saw something that reminded me of you.,
,I want to go out. You feel like going somewhere?,
,I forgot what I was going to say to you.,
,I’ve been so lazy lately. How about you?,
,Same here. My bed is winning,
,I tried cooking today... it didn’t turn out good.,
,What happened? Did it burn?,
,I miss just talking with you.,
,,
,,
,,
,,
,,
,Me too. We should do that soon.,
,,
,,
,,
,,
,I like days like this,
,,
,,
,,
,,
,Quiet and simple.,
,,
,,
,,
,,
,I can’t sleep lately. You too?,
,,
,,
,,
,,
,,
,Same. My brain’s just too loud.,
,,
,,
,,
,,
,I'm watching a movie right now. What are you watching now?,
,,
,,
,,
,,
,I'm rewatching that show you told me about!,
,,
,,
,,
,,
,"I’m trying not to spend, but I saw something I want.",
,,
,,
,,
,,
,Buy it! Treat yourself.,
,,
,,
,,
,,
,,
,,
,How are you today?,
,,
,,
,,
,I’m doing fine.,
,,
,,
,,
,You’re so ugly.,
,,
,,
,,
,I’m hungry.,
,,
,,
,,
,Where are you?,
,,
,,
,,
,I’m on the way.,
,,
,,
,,
,What should we talk about?,
,,
,,
,,
,I’m sorry.,
,,
,,
,,
,Let’s eat.,
,,
,,
,,
,The weather is bad.,
,,
,,
,,
,Have a good day!,
,,
,,
,,
,Thank you very much!,
,,
,,
,,
,You look so beautiful today.,
,,
,,
,,
,Wait a second.,
,You’re welcome!,
,Just kidding.,
,I’ll call you back later.,
,I feel happy today.,
,You always make me smile.,
,I just woke up.,
,I got a lot to do today.,
,Where were you from?,
,Get out of there!,
,What time is it?,
,Go sit over there.,
,Stand up straight.,
,What are you doing,
,Let’s go over there.,
,That’s it.,
,I love you.,
,Like no one is worrying about you,
,Good morning!,
,Good afternoon!,
,Good evening!,
,I’m going down.,
,I’m going up.,
,I’m going left.,
,I’m going right.,
,Let’s go.,
,Can you go faster?,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Komusta na ka ngeni?
,,
,,
,,
